Country Name;Country Code;Region;IncomeGroup;Year;Life Expectancy World Bank;Prevelance of Undernourishment;CO2;Health Expenditure %;Education Expenditure %;Unemployment;Corruption;Sanitation
Angola;AGO;Sub-Saharan Africa;Lower middle income;2010;55,35;23,9;22800;2,7;3,42;9,43;2,5;28,49
Hungary;HUN;Europe & Central Asia;High income;2008;73,7;2,5;53010;7,1;4,97;7,82;3;71,35
Belarus;BLR;Europe & Central Asia;Upper middle income;2009;70,41;2,5;57400;5,39;4,37;6,1;3;80,39
Belarus;BLR;Europe & Central Asia;Upper middle income;2007;70,21;2,5;57650;5,69;5,15;7,67;3;81,72
Madagascar;MDG;Sub-Saharan Africa;Low income;2012;64,28;29,4;2740;3,82;2,34;0,6;2,5;7,73
Cote d'Ivoire;CIV;Sub-Saharan Africa;Lower middle income;2013;54,91;9,9;8690;3,72;3,46;4,25;3;28,49
Chile;CHL;Latin America & Caribbean;High income;2015;79,65;3,1;82230;8,3;4,88;6,51;3;71,18
Saudi Arabia;SAU;Middle East & North Africa;High income;2004;73,16;5;299890,01;3,58;6,28;5,82;3;39,71
Belarus;BLR;Europe & Central Asia;Upper middle income;2010;70,4;2,5;61670;5,66;5,22;6,25;3;79,73
Ghana;GHA;Sub-Saharan Africa;Lower middle income;2004;58,23;12,2;6680;2,77;7,54;6,59;3;5,81
Mali;MLI;Sub-Saharan Africa;Low income;2019;59,31;5,6;5830;3,89;3,48;7,44;3;19,23
Chile;CHL;Latin America & Caribbean;High income;2016;79,78;3,1;86490;8,52;5,34;6,74;3;72,76
Mozambique;MOZ;Sub-Saharan Africa;Low income;2008;51,29;28,6;2240;4,23;3,78;3,13;3;28,49
Hungary;HUN;Europe & Central Asia;High income;2006;73,1;2,5;55460;7,79;5,29;7,49;3;67,85
Angola;AGO;Sub-Saharan Africa;Lower middle income;2011;56,33;16,4;23870;2,65;3,03;7,36;2,5;28,49
Belarus;BLR;Europe & Central Asia;Upper middle income;2011;70,55;2,5;58550;4,87;4,68;6,17;3;79,08
Madagascar;MDG;Sub-Saharan Africa;Low income;2013;64,71;33;2930;3,74;1,78;1;2;8,07
Hungary;HUN;Europe & Central Asia;High income;2007;73,15;2,5;53850;7,22;5,13;7,41;3;69,58
Hungary;HUN;Europe & Central Asia;High income;2004;72,65;2,5;56350;7,77;5,33;5,83;3;64,56
Hungary;HUN;Europe & Central Asia;High income;2001;72,25;2,5;56280;6,83;4,93;5,67;3;63,58
Cote d'Ivoire;CIV;Sub-Saharan Africa;Lower middle income;2014;55,51;9,2;9200;3,73;3,31;3,7;3;28,49
Hungary;HUN;Europe & Central Asia;High income;2002;72,35;2,5;55600;7,12;5,18;5,61;3;63,29
Sri Lanka;LKA;South Asia;Lower middle income;2001;72,23;16,7;10850;4,19;3,78;7,9;3;28,49
Sri Lanka;LKA;South Asia;Lower middle income;2002;73,09;16,1;11390;4,17;3,78;8,76;3;28,49
Burkina Faso;BFA;Sub-Saharan Africa;Low income;2014;59,45;11,8;3180;5;4,05;4,19;3,5;28,49
Hungary;HUN;Europe & Central Asia;High income;2003;72,3;2,5;58190;8,12;5,79;5,79;3;63
Cameroon;CMR;Sub-Saharan Africa;Lower middle income;2011;55,58;5,6;6810;4,02;2,65;3,96;2,5;28,49
Hungary;HUN;Europe & Central Asia;High income;2005;72,65;2,5;55920;8;5,32;7,19;3;66,18
Belarus;BLR;Europe & Central Asia;Upper middle income;2006;69,4;2,5;59120;5,57;6,08;8,4;3;82,39
Chile;CHL;Latin America & Caribbean;High income;2017;79,91;2,9;87070;9,07;5,42;6,96;3;74,37
Mozambique;MOZ;Sub-Saharan Africa;Low income;2009;51,74;25,8;2490;5,21;3,78;3,17;3;28,49
Ghana;GHA;Sub-Saharan Africa;Lower middle income;2005;58,72;11,2;7040;3,64;7,42;5,62;3,5;6,28
Cote d'Ivoire;CIV;Sub-Saharan Africa;Lower middle income;2016;56,57;6,9;9590;3,35;3,97;2,6;3;28,49
Saudi Arabia;SAU;Middle East & North Africa;High income;2005;73,26;4,8;315290,01;3,42;5,43;6,05;3;40,92
Angola;AGO;Sub-Saharan Africa;Lower middle income;2012;57,24;15,1;23870;2,4;3,08;7,35;2,5;28,49
Cote d'Ivoire;CIV;Sub-Saharan Africa;Lower middle income;2015;56,07;8,3;9810;3,22;3,49;3,15;3;28,49
Madagascar;MDG;Sub-Saharan Africa;Low income;2014;65,13;37,6;3010;4,43;2,38;1,39;2,5;8,41
Cote d'Ivoire;CIV;Sub-Saharan Africa;Lower middle income;2017;57,02;6;10560;3,31;3,8;3,27;3;28,49
Belarus;BLR;Europe & Central Asia;Upper middle income;2004;68,96;3,3;56040;5,74;5,71;9,82;3;83,74
Sri Lanka;LKA;South Asia;Lower middle income;2003;73,8;15,7;12410;3,77;3,78;8,22;3;28,49
Belarus;BLR;Europe & Central Asia;Upper middle income;2001;68,51;2,5;51880;5,71;3,78;11,55;3;84,22
Chile;CHL;Latin America & Caribbean;High income;2018;80,04;2,7;86610;9,16;5,43;7,23;3;75,71
Angola;AGO;Sub-Saharan Africa;Lower middle income;2013;58,05;14,3;26960;2,73;4,44;7,37;2,5;28,49
Cameroon;CMR;Sub-Saharan Africa;Lower middle income;2012;56,07;5,2;6880;4,07;2,6;3,82;2,5;28,49
Mozambique;MOZ;Sub-Saharan Africa;Low income;2010;52,31;24,1;2680;5,45;5,95;3,22;3;28,49
Belarus;BLR;Europe & Central Asia;Upper middle income;2005;68,85;2,5;56780;6,07;5,87;9,06;3;83,06
Sri Lanka;LKA;South Asia;Lower middle income;2004;74,34;15;12870;4,18;3,78;8,38;3;28,49
Malaysia;MYS;East Asia & Pacific;Upper middle income;2001;72,78;2,5;129460;2,68;7,48;3,53;3;65,86
Madagascar;MDG;Sub-Saharan Africa;Low income;2015;65,54;40,2;3280;4,97;2,21;1,79;2,5;8,75
Ghana;GHA;Sub-Saharan Africa;Lower middle income;2006;59,23;10,6;8510;3,68;5,26;4,64;4;6,75
Belarus;BLR;Europe & Central Asia;Upper middle income;2003;68,55;3,3;52700;5,77;3,78;10,32;3;84,36
Cote d'Ivoire;CIV;Sub-Saharan Africa;Lower middle income;2018;57,42;5,2;10190;3,12;3,24;3,29;3;28,49
Angola;AGO;Sub-Saharan Africa;Lower middle income;2014;58,78;13,7;29630;2,43;3,12;7,37;3;28,49
Saudi Arabia;SAU;Middle East & North Africa;High income;2006;73,36;4,5;335440;3,62;5,89;6,25;3;42,13
Uganda;UGA;Sub-Saharan Africa;Low income;2001;47,22;4,8;1300;5,04;3,78;3,27;3;28,49
Chile;CHL;Latin America & Caribbean;High income;2019;80,18;2,6;91370;9,33;3,78;7,29;3;77,15
Mozambique;MOZ;Sub-Saharan Africa;Low income;2011;53,04;21,8;3350;5;6,26;3,26;3;28,49
Burkina Faso;BFA;Sub-Saharan Africa;Low income;2015;59,92;12;3700;5,13;3,67;4,32;3,5;28,49
Cote d'Ivoire;CIV;Sub-Saharan Africa;Lower middle income;2019;57,78;4,7;10830;3,3;3,72;3,32;3,5;28,49
Malaysia;MYS;East Asia & Pacific;Upper middle income;2002;72,98;2,8;136380;2,67;7,66;3,48;3;66,07
Madagascar;MDG;Sub-Saharan Africa;Low income;2016;65,93;41,6;3180;5,26;2,69;1,8;2,5;9,08
Sri Lanka;LKA;South Asia;Lower middle income;2006;74,9;13,2;12400;3,98;2,33;6,5;3,5;28,49
Belarus;BLR;Europe & Central Asia;Upper middle income;2002;68,06;2,7;51840;5,62;3,78;10,91;3;84,29
Cameroon;CMR;Sub-Saharan Africa;Lower middle income;2013;56,58;5,2;7550;3,78;2,66;3,67;2,5;28,49
Peru;PER;Latin America & Caribbean;Upper middle income;2001;71,51;21,5;26540;4,72;3,04;5,03;3;12,33
Uganda;UGA;Sub-Saharan Africa;Low income;2002;48,3;4,8;1490;4,76;3,78;3,5;3;28,49
Ghana;GHA;Sub-Saharan Africa;Lower middle income;2007;59,74;9,4;9120;3,81;5,52;4,84;4;7,22
Angola;AGO;Sub-Saharan Africa;Lower middle income;2015;59,4;14,5;31650;2,61;3,49;7,39;3;28,49
Sri Lanka;LKA;South Asia;Lower middle income;2005;74,7;14;13980;4,01;2,26;7,67;3,5;28,49
Sri Lanka;LKA;South Asia;Lower middle income;2007;75,04;11,8;13590;3,95;2,26;5,97;3;28,49
Kenya;KEN;Sub-Saharan Africa;Lower middle income;2001;51,1;32,2;7610;4,8;5,21;2,99;3;28,49
Peru;PER;Latin America & Caribbean;Upper middle income;2002;71,88;22,9;27730;4,94;2,82;4,84;3;14,07
Netherlands;NLD;Europe & Central Asia;High income;2007;80,1;2,5;164550;9,05;4,89;4,15;3;97,46
Mozambique;MOZ;Sub-Saharan Africa;Low income;2012;53,93;21;3680;5,25;5,67;3,3;3;28,49
Saudi Arabia;SAU;Middle East & North Africa;High income;2007;73,47;4,8;354620;3,56;3,78;5,73;3;43,34
Netherlands;NLD;Europe & Central Asia;High income;2008;80,25;2,5;165220;9,28;5,03;3,65;3;97,46
Uganda;UGA;Sub-Saharan Africa;Low income;2003;49,42;4,8;1570;4,3;3,78;3,6;3;28,49
Ghana;GHA;Sub-Saharan Africa;Lower middle income;2008;60,22;8,2;8660;3,9;5,76;4,99;4;7,69
Netherlands;NLD;Europe & Central Asia;High income;2009;80,55;2,5;160490,01;9,99;5,43;4,35;3;97,46
Netherlands;NLD;Europe & Central Asia;High income;2006;79,7;2,5;163700;9,08;5,04;5;3;97,45
Angola;AGO;Sub-Saharan Africa;Lower middle income;2016;59,93;15,4;29760;2,71;2,75;7,41;3;28,49
Madagascar;MDG;Sub-Saharan Africa;Low income;2017;66,31;42,3;3470;4,84;2,7;1,82;2,5;9,41
Cameroon;CMR;Sub-Saharan Africa;Lower middle income;2014;57,08;5,3;8250;3,95;2,58;3,53;2,5;28,49
Sri Lanka;LKA;South Asia;Lower middle income;2008;75,16;10,8;12810;3,98;1,98;5,22;3;28,49
Netherlands;NLD;Europe & Central Asia;High income;2005;79,35;2,5;167929,99;9,1;5,11;5,87;3;97,45
Netherlands;NLD;Europe & Central Asia;High income;2010;80,7;2,5;171110;10,16;5,49;4,99;3;97,47
Sri Lanka;LKA;South Asia;Lower middle income;2009;75,29;9,8;12290;4,19;2,06;5,85;3;28,49
Burkina Faso;BFA;Sub-Saharan Africa;Low income;2016;60,35;12,3;3700;5,96;3,78;4,43;3,5;28,49
Netherlands;NLD;Europe & Central Asia;High income;2011;81,2;2,5;158770;10,23;5,46;4,98;3;97,47
Peru;PER;Latin America & Caribbean;Upper middle income;2004;72,58;21,7;31240;4,43;2,96;4,7;3;17,68
Malaysia;MYS;East Asia & Pacific;Upper middle income;2003;73,17;2,9;144490,01;2,92;7,5;3,61;3;66,28
Netherlands;NLD;Europe & Central Asia;High income;2004;79,1;2,5;172120;9,11;5,06;4,65;3;97,45
Peru;PER;Latin America & Caribbean;Upper middle income;2003;72,24;23,1;27160;4,59;2,94;4,15;3;15,85
Cameroon;CMR;Sub-Saharan Africa;Lower middle income;2015;57,58;5,4;8460;3,75;2,66;3,55;2,5;28,49
Sri Lanka;LKA;South Asia;Lower middle income;2010;75,44;9,6;13070;3,87;1,72;4,78;3;28,49
Mozambique;MOZ;Sub-Saharan Africa;Low income;2013;54,95;22,4;4200;6,13;6,12;3,34;3;28,49
Peru;PER;Latin America & Caribbean;Upper middle income;2005;72,91;18,8;31290;4,67;2,84;4,88;3;19,55
Nepal;NPL;South Asia;Lower middle income;2001;62,95;23,5;3460;3,8;3,71;1,75;3;11,35
Netherlands;NLD;Europe & Central Asia;High income;2003;78,49;2,5;170360;9,06;5,04;3,59;3;97,44
Netherlands;NLD;Europe & Central Asia;High income;2001;78,19;2,5;167120;8,06;4,7;2,12;3;97,44
Netherlands;NLD;Europe & Central Asia;High income;2012;81,1;2,5;157470;10,54;5,41;5,82;3;97,47
Ghana;GHA;Sub-Saharan Africa;Lower middle income;2009;60,65;6,6;10010;4,42;5,32;5,22;4;8,16
Peru;PER;Latin America & Caribbean;Upper middle income;2006;73,22;15,7;30840;4,41;2,65;4,18;3;21,48
Peru;PER;Latin America & Caribbean;Upper middle income;2007;73,53;13,7;33810;4,43;2,63;4,04;3;23,45
Netherlands;NLD;Europe & Central Asia;High income;2002;78,29;2,5;167429,99;8,65;4,81;2,55;3;97,44
Nepal;NPL;South Asia;Lower middle income;2002;63,57;21,7;2790;3,93;3,15;1,54;3;12,91
Angola;AGO;Sub-Saharan Africa;Lower middle income;2017;60,38;15,4;24250;2,79;2,47;7,41;3;28,49
Malaysia;MYS;East Asia & Pacific;Upper middle income;2004;73,36;3,1;158270;2,86;5,92;3,54;3;66,48
Madagascar;MDG;Sub-Saharan Africa;Low income;2018;66,68;44,3;3350;4,2;2,84;1,84;2,5;9,73
Netherlands;NLD;Europe & Central Asia;High income;2013;81,3;2,5;157090;10,58;5,53;7,24;3;97,48
Saudi Arabia;SAU;Middle East & North Africa;High income;2008;73,6;5,5;389720;2,97;5,14;5,08;3;44,55
Kenya;KEN;Sub-Saharan Africa;Lower middle income;2002;51,61;33,6;7420;4,96;6,17;3;3;28,49
Uganda;UGA;Sub-Saharan Africa;Low income;2004;50,55;4,8;1630;4,7;4,95;2,75;3;28,49
Netherlands;NLD;Europe & Central Asia;High income;2014;81,71;2,5;149789,99;10,57;5,46;7,42;3;97,48
Nepal;NPL;South Asia;Lower middle income;2003;64,17;19,8;3020;3,85;3,11;1,6;3;14,52
Mozambique;MOZ;Sub-Saharan Africa;Low income;2014;56,06;25,7;4860;6,33;6,88;3,38;3;28,49
Sri Lanka;LKA;South Asia;Lower middle income;2011;75,61;8,9;15420;3,72;1,81;4,12;3;28,49
Ghana;GHA;Sub-Saharan Africa;Lower middle income;2010;61,03;6,1;11190;4,25;5,54;5,38;4;8,64
Burkina Faso;BFA;Sub-Saharan Africa;Low income;2017;60,77;12,4;4270;6,03;5,63;4,56;3,5;28,49
Peru;PER;Latin America & Caribbean;Upper middle income;2008;73,83;11,6;38290;4,51;2,87;4,04;3;25,45
Cameroon;CMR;Sub-Saharan Africa;Lower middle income;2016;58,06;5,9;9080;3,73;2,56;3,58;2,5;28,49
Malaysia;MYS;East Asia & Pacific;Upper middle income;2005;73,56;3,2;167420;2,79;3,78;3,53;3;66,68
Netherlands;NLD;Europe & Central Asia;High income;2015;81,51;2,5;157410;10,32;5,35;6,87;3;97,48
Madagascar;MDG;Sub-Saharan Africa;Low income;2019;67,04;47,4;4120;3,69;2,99;1,86;2,5;10,06
Sri Lanka;LKA;South Asia;Lower middle income;2012;75,8;8,1;16850;3,4;1,5;3,88;3;28,49
Nepal;NPL;South Asia;Lower middle income;2004;64,73;17,6;2810;4,04;3,17;1,55;3;16,16
Mozambique;MOZ;Sub-Saharan Africa;Low income;2015;57,21;29,7;5520;6,72;6,01;3,43;2,5;28,49
Angola;AGO;Sub-Saharan Africa;Lower middle income;2018;60,78;15,7;23960;2,54;2,04;7,42;3;28,49
Uganda;UGA;Sub-Saharan Africa;Low income;2005;51,68;4,8;2020;5,81;2,9;1,9;3;28,49
Sri Lanka;LKA;South Asia;Lower middle income;2013;75,97;7;14480;3,83;1,62;4,24;3;28,49
Saudi Arabia;SAU;Middle East & North Africa;High income;2009;73,75;5,6;406530;4,29;3,78;5,38;3;45,76
Netherlands;NLD;Europe & Central Asia;High income;2016;81,56;2,5;158539,99;10,29;5,48;6,01;3;97,49
Cameroon;CMR;Sub-Saharan Africa;Lower middle income;2017;58,51;6,6;9170;3,49;3,06;3,6;2,5;28,49
Mozambique;MOZ;Sub-Saharan Africa;Low income;2016;58,31;31,5;7280;7,17;5,87;3,45;2,5;28,49
Malaysia;MYS;East Asia & Pacific;Upper middle income;2006;73,74;3,4;174100,01;3,11;4,49;3,31;3;66,87
Uganda;UGA;Sub-Saharan Africa;Low income;2006;52,78;4,8;2400;6,46;2,51;2,29;3;28,49
Ghana;GHA;Sub-Saharan Africa;Lower middle income;2011;61,38;6,1;11750;4,71;8,14;5,6;4;9,11
Kenya;KEN;Sub-Saharan Africa;Lower middle income;2003;52,41;34,9;6530;5,17;6,49;2,97;3;28,49
Netherlands;NLD;Europe & Central Asia;High income;2017;81,76;2,5;155759,99;10,11;5,18;4,84;3;97,49
Burkina Faso;BFA;Sub-Saharan Africa;Low income;2018;61,17;12,7;4670;4,91;5,49;4,69;3,5;28,49
Sri Lanka;LKA;South Asia;Lower middle income;2014;76,15;6;17600;3,61;1,93;4,19;3;28,49
Mozambique;MOZ;Sub-Saharan Africa;Low income;2017;59,31;31,4;7210;7,76;5,51;3,45;2,5;28,49
Australia;AUS;East Asia & Pacific;High income;2001;79,63;2,5;345640;7,7;3,78;6,74;3;58,79
Uganda;UGA;Sub-Saharan Africa;Low income;2008;54,98;4,8;2970;5,46;1,96;3,15;3;28,49
Nepal;NPL;South Asia;Lower middle income;2005;65,26;16,8;3190;3,94;3,36;1,46;2,5;17,84
Uganda;UGA;Sub-Saharan Africa;Low income;2007;53,89;4,8;2870;6,11;2,34;2,73;3;28,49
Sri Lanka;LKA;South Asia;Lower middle income;2015;76,32;5,2;20360;3,89;2,23;4,52;3;28,49
Angola;AGO;Sub-Saharan Africa;Lower middle income;2019;61,15;17,9;25210;2,53;1,93;7,42;3;28,49
Malaysia;MYS;East Asia & Pacific;Upper middle income;2007;73,93;3,6;189940;3,07;4,37;3,23;3;67,06
Cameroon;CMR;Sub-Saharan Africa;Lower middle income;2018;58,92;6,9;9590;3,47;3,03;3,62;2,5;28,49
Netherlands;NLD;Europe & Central Asia;High income;2018;81,81;2,5;151360;10,03;5,36;3,83;3;97,49
Uganda;UGA;Sub-Saharan Africa;Low income;2009;56,06;4,8;3360;5,79;1,65;3,6;2,5;28,49
Burkina Faso;BFA;Sub-Saharan Africa;Low income;2019;61,58;14,1;5000;5,46;5,7;4,69;3,5;28,49
Saudi Arabia;SAU;Middle East & North Africa;High income;2010;73,92;5,9;446130;3,65;3,78;5,55;3;46,98
Australia;AUS;East Asia & Pacific;High income;2002;79,94;2,5;353370;7,89;3,78;6,37;3;58,79
Ghana;GHA;Sub-Saharan Africa;Lower middle income;2012;61,72;6,4;14610;4,03;7,92;5,91;4;9,59
Australia;AUS;East Asia & Pacific;High income;2003;80,24;2,5;352579,99;7,9;3,78;5,93;3;58,79
Sri Lanka;LKA;South Asia;Lower middle income;2016;76,48;4,7;21930;3,86;3,78;4,24;3;28,49
Mozambique;MOZ;Sub-Saharan Africa;Low income;2018;60,16;31;6950;8,09;5,45;3,46;2,5;28,49
Netherlands;NLD;Europe & Central Asia;High income;2019;82,11;2,5;146340;10,13;3,78;3,38;3;97,5
Australia;AUS;East Asia & Pacific;High income;2004;80,49;2,5;365810;8,11;3,78;5,39;3;58,79
Nepal;NPL;South Asia;Lower middle income;2006;65,77;15,9;2620;3,54;3,61;1,39;3;19,57
Kazakhstan;KAZ;Europe & Central Asia;Upper middle income;2017;72,95;2,5;214580;3,05;2,75;4,9;3;28,49
Cameroon;CMR;Sub-Saharan Africa;Lower middle income;2019;59,29;6,7;9430;3,6;3,08;3,64;2,5;28,49
Peru;PER;Latin America & Caribbean;Upper middle income;2009;74,12;9,7;41170;4,98;3,14;3,98;3;27,5
Kazakhstan;KAZ;Europe & Central Asia;Upper middle income;2016;72,41;2,5;202149,99;3,42;2,98;4,96;3;28,49
Kazakhstan;KAZ;Europe & Central Asia;Upper middle income;2015;71,97;2,5;190730;3,04;2,79;4,93;3;28,49
Australia;AUS;East Asia & Pacific;High income;2005;80,84;2,5;370090;7,99;4,9;5,03;3;59,76
Sri Lanka;LKA;South Asia;Lower middle income;2017;76,65;4,3;23360;3,6;3,78;4,05;3;28,49
Kenya;KEN;Sub-Saharan Africa;Lower middle income;2004;53,48;32,1;7440;5,34;6,8;2,94;3;28,49
Uganda;UGA;Sub-Saharan Africa;Low income;2010;57,1;4,8;3330;6,81;1,73;3,59;2,5;28,49
Saudi Arabia;SAU;Middle East & North Africa;High income;2011;74,09;5,4;463769,99;3,71;3,78;5,77;3;48,19
Kazakhstan;KAZ;Europe & Central Asia;Upper middle income;2014;71,44;2,5;209230;2,97;3,42;5,06;3;28,49
Malaysia;MYS;East Asia & Pacific;Upper middle income;2008;74,12;3,6;202910;3,01;3,96;3,32;3;67,6
Sri Lanka;LKA;South Asia;Lower middle income;2018;76,81;4,1;21690;3,91;2,14;4,32;3;28,49
Ghana;GHA;Sub-Saharan Africa;Lower middle income;2013;62,06;6,6;15630;4,62;4,58;6,2;4;10,06
Kazakhstan;KAZ;Europe & Central Asia;Upper middle income;2018;73,15;2,5;216600,01;2,82;2,62;4,85;3;28,49
Australia;AUS;East Asia & Pacific;High income;2006;81,04;2,5;375489,99;7,99;4,74;4,78;3;60,72
Nepal;NPL;South Asia;Lower middle income;2007;66,26;14,9;2690;3,66;3,52;1,33;3;21,33
Kazakhstan;KAZ;Europe & Central Asia;Upper middle income;2019;73,18;2,5;212110;2,79;2,86;4,8;3;28,49
Mozambique;MOZ;Sub-Saharan Africa;Low income;2019;60,85;31,8;7500;7,83;6,08;3,47;2,5;28,49
Kazakhstan;KAZ;Europe & Central Asia;Upper middle income;2013;70,62;2,5;260010,01;2,66;3,44;5,2;3;28,49
Peru;PER;Latin America & Caribbean;Upper middle income;2010;74,41;8,7;45000;4,72;2,87;3,58;3;29,59
Uganda;UGA;Sub-Saharan Africa;Low income;2011;58,09;4,8;3740;6,7;2,3;3,51;2,5;28,49
Sri Lanka;LKA;South Asia;Lower middle income;2019;76,98;3,7;23780;4,08;1,93;4,35;3;28,49
Saudi Arabia;SAU;Middle East & North Africa;High income;2012;74,25;5,4;492470;4,02;3,78;5,52;3;49,4
Australia;AUS;East Asia & Pacific;High income;2007;81,29;2,5;385750;8,07;4,66;4,38;3;61,69
Kenya;KEN;Sub-Saharan Africa;Lower middle income;2005;54,73;28,5;8320;5,31;7,34;2,92;3;28,49
Malaysia;MYS;East Asia & Pacific;Upper middle income;2009;74,31;3,7;181929,99;3,26;5,97;3,66;3;68,14
Kazakhstan;KAZ;Europe & Central Asia;Upper middle income;2001;65,76;6,5;117440;3,47;3,78;10,43;3;28,49
Peru;PER;Latin America & Caribbean;Upper middle income;2011;74,7;7,7;48430;4,53;2,66;3,48;3;31,72
Nepal;NPL;South Asia;Lower middle income;2008;66,73;13;2990;3,81;3,81;1,33;3;23,14
Ghana;GHA;Sub-Saharan Africa;Lower middle income;2014;62,42;7,1;15090;4,1;4,4;6,52;3,5;10,53
Australia;AUS;East Asia & Pacific;High income;2008;81,4;2,5;388940;8,26;4,63;4,23;3;62,66
Kazakhstan;KAZ;Europe & Central Asia;Upper middle income;2012;69,52;2,5;244600,01;3,04;3,9;5,29;3;28,49
Malaysia;MYS;East Asia & Pacific;Upper middle income;2010;74,49;3,4;200220;3,16;4,97;3,39;3;69,04
Kazakhstan;KAZ;Europe & Central Asia;Upper middle income;2009;68,39;3,7;213610;3,5;3,06;6,55;3;28,49
Australia;AUS;East Asia & Pacific;High income;2009;81,54;2,5;395290,01;8,56;5,08;5,56;3;63,62
Peru;PER;Latin America & Caribbean;Upper middle income;2012;74,98;6,7;48120;4,74;2,92;3,24;3;33,89
Kazakhstan;KAZ;Europe & Central Asia;Upper middle income;2002;65,95;6,6;131060;3,61;3,03;9,33;3;28,49
Kazakhstan;KAZ;Europe & Central Asia;Upper middle income;2011;68,69;2,6;245450;2,6;3,49;5,39;3;28,49
Uganda;UGA;Sub-Saharan Africa;Low income;2012;59,02;4,8;3780;6,11;1,8;3,55;2;28,49
Kazakhstan;KAZ;Europe & Central Asia;Upper middle income;2010;68,45;3,2;229700;2,74;3,46;5,77;3;28,49
Saudi Arabia;SAU;Middle East & North Africa;High income;2013;74,4;4,6;503209,99;4,47;3,78;5,57;3;50,61
Australia;AUS;East Asia & Pacific;High income;2010;81,7;2,5;387540,01;8,43;5,54;5,21;3;64,59
Nepal;NPL;South Asia;Lower middle income;2009;67,18;11,2;3880;3,89;4,66;1,55;3;24,98
Peru;PER;Latin America & Caribbean;Upper middle income;2013;75,26;5,7;49750;4,76;3,3;3,57;3;36,11
Malaysia;MYS;East Asia & Pacific;Upper middle income;2011;74,68;3,3;202740,01;3,31;5,76;3,05;3;69,94
Kenya;KEN;Sub-Saharan Africa;Lower middle income;2006;56,09;26,1;9300;5,87;7,05;2,91;3;28,49
Ghana;GHA;Sub-Saharan Africa;Lower middle income;2015;62,77;7,7;15780;4,62;4,43;6,81;3,5;11
Kazakhstan;KAZ;Europe & Central Asia;Upper middle income;2003;65,74;7,1;146140;3,72;3,78;8,78;3;28,49
Kazakhstan;KAZ;Europe & Central Asia;Upper middle income;2008;67,11;4,3;242030;3,05;2,59;6,63;3;28,49
Australia;AUS;East Asia & Pacific;High income;2011;81,9;2,5;386380;8,54;5,07;5,08;3;65,56
Iraq;IRQ;Middle East & North Africa;Upper middle income;2001;68,98;22,1;97550;5,2;3,78;8,81;3;33,41
Peru;PER;Latin America & Caribbean;Upper middle income;2014;75,53;5,4;53170;4,98;3,7;3,21;3;38,37
Australia;AUS;East Asia & Pacific;High income;2012;82,05;2,5;386970;8,68;4,87;5,22;3;66,52
Kazakhstan;KAZ;Europe & Central Asia;Upper middle income;2004;66,06;7,5;158030;3,98;2,26;8,4;3;28,49
Nepal;NPL;South Asia;Lower middle income;2010;67,61;9,9;4640;4,35;3,63;1,82;2,5;26,86
Malaysia;MYS;East Asia & Pacific;Upper middle income;2012;74,88;3,3;205810;3,46;5,74;3,1;3;70,85
Peru;PER;Latin America & Caribbean;Upper middle income;2015;75,79;5,9;54550;4,98;3,97;3,27;3;40,67
Saudi Arabia;SAU;Middle East & North Africa;High income;2014;74,53;4,3;540520,02;5,23;3,78;5,72;3;51,82
Australia;AUS;East Asia & Pacific;High income;2013;82,15;2,5;380280;8,76;5,23;5,66;3;67,49
Iraq;IRQ;Middle East & North Africa;Upper middle income;2002;68,83;21,4;91160;5,2;3,78;8,85;3;33,92
Malaysia;MYS;East Asia & Pacific;Upper middle income;2013;75,07;3,5;223660;3,51;5,48;3,16;3;71,76
Kazakhstan;KAZ;Europe & Central Asia;Upper middle income;2005;65,86;7,3;169210,01;3,9;2,26;8,13;3;28,49
Kenya;KEN;Sub-Saharan Africa;Lower middle income;2007;57,46;26,9;9370;6;3,78;2,89;3;28,49
Kazakhstan;KAZ;Europe & Central Asia;Upper middle income;2007;66,34;5,1;198390;2,7;2,83;7,26;3;28,49
Ghana;GHA;Sub-Saharan Africa;Lower middle income;2016;63,12;7,7;16070;3,46;4,39;5,53;3;11,47
Uganda;UGA;Sub-Saharan Africa;Low income;2013;59,88;4,8;3690;5,78;1,87;1,91;2;28,49
Kazakhstan;KAZ;Europe & Central Asia;Upper middle income;2006;66,15;6,3;185300;3,4;2,63;7,79;3;28,49
Nepal;NPL;South Asia;Lower middle income;2011;68,03;8,6;5200;4,44;3,84;2,03;3;28,79
Peru;PER;Latin America & Caribbean;Upper middle income;2016;76,04;6,9;56860;4,97;3,81;3,74;3;43,01
Australia;AUS;East Asia & Pacific;High income;2014;82,3;2,5;371630;9,04;5,16;6,08;3;68,46
Iraq;IRQ;Middle East & North Africa;Upper middle income;2003;68,64;20,2;81280;2,99;3,78;8,82;3;34,43
Saudi Arabia;SAU;Middle East & North Africa;High income;2015;74,65;3,7;565190;6;3,78;5,59;3;53,03
Ghana;GHA;Sub-Saharan Africa;Lower middle income;2017;63,46;7,1;17010;3,36;3,53;4,22;3,5;11,94
Kenya;KEN;Sub-Saharan Africa;Lower middle income;2008;58,76;26,6;9910;6,05;3,78;2,92;3;28,49
Peru;PER;Latin America & Caribbean;Upper middle income;2017;76,29;7,6;54270;4,92;3,93;3,69;3;45,4
Nepal;NPL;South Asia;Lower middle income;2012;68,43;7,7;6000;4,49;3,29;2,33;3;30,75
