Country Name;Country Code;Region;IncomeGroup;Year;Life Expectancy World Bank;Prevelance of Undernourishment;CO2;Health Expenditure %;Education Expenditure %;Unemployment;Corruption;Sanitation;Injuries;Communicable;NonCommunicable
Kazakhstan;KAZ;Europe & Central Asia;Upper middle income;2014;71,44;2,50;209230,00;2,97;3,42;5,06;3,00;28,49;938838,13;657539,94;4321617,49
Malaysia;MYS;East Asia & Pacific;Upper middle income;2008;74,12;3,60;202910,00;3,01;3,96;3,32;3,00;67,60;724245,34;1054934,00;4323951,52
Sri Lanka;LKA;South Asia;Lower middle income;2018;76,81;4,10;21690,00;3,91;2,14;4,32;3,00;28,49;733148,84;566939,22;4330028,67
Ghana;GHA;Sub-Saharan Africa;Lower middle income;2013;62,06;6,60;15630,00;4,62;4,58;6,20;4,00;10,06;785815,44;7640207,16;4330458,57
Kazakhstan;KAZ;Europe & Central Asia;Upper middle income;2018;73,15;2,50;216600,01;2,82;2,62;4,85;3,00;28,49;827780,84;578629,74;4333651,24
Australia;AUS;East Asia & Pacific;High income;2006;81,04;2,50;375489,99;7,99;4,74;4,78;3,00;60,72;620166,47;208949,56;4335611,65
Nepal;NPL;South Asia;Lower middle income;2007;66,26;14,90;2690,00;3,66;3,52;1,33;3,00;21,33;837697,92;4816573,83;4364858,77
Kazakhstan;KAZ;Europe & Central Asia;Upper middle income;2019;73,18;2,50;212110,00;2,79;2,86;4,80;3,00;28,49;839920,11;567073,75;4372561,53
Mozambique;MOZ;Sub-Saharan Africa;Low income;2019;60,85;31,80;7500,00;7,83;6,08;3,47;2,50;28,49;1032743,51;11750994,35;4386537,55
Kazakhstan;KAZ;Europe & Central Asia;Upper middle income;2013;70,62;2,50;260010,01;2,66;3,44;5,20;3,00;28,49;986658,58;690504,27;4392183,20
Peru;PER;Latin America & Caribbean;Upper middle income;2010;74,41;8,70;45000,00;4,72;2,87;3,58;3,00;29,59;924917,68;1842330,66;4396011,35
Uganda;UGA;Sub-Saharan Africa;Low income;2011;58,09;4,80;3740,00;6,70;2,30;3,51;2,50;28,49;970478,21;14571706,19;4406339,42
Sri Lanka;LKA;South Asia;Lower middle income;2019;76,98;3,70;23780,00;4,08;1,93;4,35;3,00;28,49;747286,53;561234,44;4412887,34
Saudi Arabia;SAU;Middle East & North Africa;High income;2012;74,25;5,40;492470,00;4,02;3,78;5,52;3,00;49,40;1792308,07;686517,27;4416631,08
Australia;AUS;East Asia & Pacific;High income;2007;81,29;2,50;385750,00;8,07;4,66;4,38;3,00;61,69;631511,69;208465,56;4417087,59
Kenya;KEN;Sub-Saharan Africa;Lower middle income;2005;54,73;28,50;8320,00;5,31;7,34;2,92;3,00;28,49;948916,52;16008150,70;4450879,60
Malaysia;MYS;East Asia & Pacific;Upper middle income;2009;74,31;3,70;181929,99;3,26;5,97;3,66;3,00;68,14;745935,50;1106633,62;4460380,85
Kazakhstan;KAZ;Europe & Central Asia;Upper middle income;2001;65,76;6,50;117440,00;3,47;3,78;10,43;3,00;28,49;1132464,17;999214,58;4461248,41
Peru;PER;Latin America & Caribbean;Upper middle income;2011;74,70;7,70;48430,00;4,53;2,66;3,48;3,00;31,72;893717,01;1790026,35;4461754,31
Nepal;NPL;South Asia;Lower middle income;2008;66,73;13,00;2990,00;3,81;3,81;1,33;3,00;23,14;840658,08;4585507,04;4465785,69
Ghana;GHA;Sub-Saharan Africa;Lower middle income;2014;62,42;7,10;15090,00;4,10;4,40;6,52;3,50;10,53;813168,55;7454029,49;4467086,86
Australia;AUS;East Asia & Pacific;High income;2008;81,40;2,50;388940,00;8,26;4,63;4,23;3,00;62,66;642859,89;206764,59;4482245,07
Kazakhstan;KAZ;Europe & Central Asia;Upper middle income;2012;69,52;2,50;244600,01;3,04;3,90;5,29;3,00;28,49;1029917,30;723795,29;4497691,72
Malaysia;MYS;East Asia & Pacific;Upper middle income;2010;74,49;3,40;200220,00;3,16;4,97;3,39;3,00;69,04;737898,70;1103581,67;4509795,64
Kazakhstan;KAZ;Europe & Central Asia;Upper middle income;2009;68,39;3,70;213610,00;3,50;3,06;6,55;3,00;28,49;1088263,65;826504,30;4520250,00
Australia;AUS;East Asia & Pacific;High income;2009;81,54;2,50;395290,01;8,56;5,08;5,56;3,00;63,62;658193,07;208003,61;4522625,20
Peru;PER;Latin America & Caribbean;Upper middle income;2012;74,98;6,70;48120,00;4,74;2,92;3,24;3,00;33,89;893898,59;1764321,12;4522742,99
Kazakhstan;KAZ;Europe & Central Asia;Upper middle income;2002;65,95;6,60;131060,00;3,61;3,03;9,33;3,00;28,49;1134706,89;971564,89;4525375,95
Kazakhstan;KAZ;Europe & Central Asia;Upper middle income;2011;68,69;2,60;245450,00;2,60;3,49;5,39;3,00;28,49;1051817,35;756544,34;4525787,33
Uganda;UGA;Sub-Saharan Africa;Low income;2012;59,02;4,80;3780,00;6,11;1,80;3,55;2,00;28,49;982126,22;13742252,41;4529091,48
Kazakhstan;KAZ;Europe & Central Asia;Upper middle income;2010;68,45;3,20;229700,00;2,74;3,46;5,77;3,00;28,49;1076538,42;796329,72;4541357,58
Saudi Arabia;SAU;Middle East & North Africa;High income;2013;74,40;4,60;503209,99;4,47;3,78;5,57;3,00;50,61;1835538,51;673769,58;4563662,06
Australia;AUS;East Asia & Pacific;High income;2010;81,70;2,50;387540,01;8,43;5,54;5,21;3,00;64,59;657309,78;208415,22;4567494,91
Nepal;NPL;South Asia;Lower middle income;2009;67,18;11,20;3880,00;3,89;4,66;1,55;3,00;24,98;841919,02;4368416,56;4572360,62
Peru;PER;Latin America & Caribbean;Upper middle income;2013;75,26;5,70;49750,00;4,76;3,30;3,57;3,00;36,11;874443,54;1770444,17;4599897,69
Malaysia;MYS;East Asia & Pacific;Upper middle income;2011;74,68;3,30;202740,01;3,31;5,76;3,05;3,00;69,94;741774,17;1140127,71;4600436,42
Kenya;KEN;Sub-Saharan Africa;Lower middle income;2006;56,09;26,10;9300,00;5,87;7,05;2,91;3,00;28,49;992344,83;15420186,15;4604534,26
Ghana;GHA;Sub-Saharan Africa;Lower middle income;2015;62,77;7,70;15780,00;4,62;4,43;6,81;3,50;11,00;855628,63;7313162,89;4611697,34
Kazakhstan;KAZ;Europe & Central Asia;Upper middle income;2003;65,74;7,10;146140,00;3,72;3,78;8,78;3,00;28,49;1169591,78;952729,35;4620625,04
Kazakhstan;KAZ;Europe & Central Asia;Upper middle income;2008;67,11;4,30;242030,00;3,05;2,59;6,63;3,00;28,49;1164954,06;864119,57;4626055,13
Australia;AUS;East Asia & Pacific;High income;2011;81,90;2,50;386380,00;8,54;5,07;5,08;3,00;65,56;663308,41;208749,35;4626553,29
Iraq;IRQ;Middle East & North Africa;Upper middle income;2001;68,98;22,10;97550,00;5,20;3,78;8,81;3,00;33,41;1610734,59;3266448,40;4631994,74
Peru;PER;Latin America & Caribbean;Upper middle income;2014;75,53;5,40;53170,00;4,98;3,70;3,21;3,00;38,37;872511,43;1751246,49;4644638,24
Australia;AUS;East Asia & Pacific;High income;2012;82,05;2,50;386970,00;8,68;4,87;5,22;3,00;66,52;665745,89;206754,22;4660903,82
Kazakhstan;KAZ;Europe & Central Asia;Upper middle income;2004;66,06;7,50;158030,00;3,98;2,26;8,40;3,00;28,49;1234002,24;941261,73;4666297,17
Nepal;NPL;South Asia;Lower middle income;2010;67,61;9,90;4640,00;4,35;3,63;1,82;2,50;26,86;841754,17;4140126,84;4673871,13
Malaysia;MYS;East Asia & Pacific;Upper middle income;2012;74,88;3,30;205810,00;3,46;5,74;3,10;3,00;70,85;743903,68;1181791,14;4694473,58
Peru;PER;Latin America & Caribbean;Upper middle income;2015;75,79;5,90;54550,00;4,98;3,97;3,27;3,00;40,67;844422,64;1708881,84;4707375,62
Saudi Arabia;SAU;Middle East & North Africa;High income;2014;74,53;4,30;540520,02;5,23;3,78;5,72;3,00;51,82;1891868,19;663708,46;4713008,36
Australia;AUS;East Asia & Pacific;High income;2013;82,15;2,50;380280,00;8,76;5,23;5,66;3,00;67,49;672344,84;208087,64;4721750,29
Iraq;IRQ;Middle East & North Africa;Upper middle income;2002;68,83;21,40;91160,00;5,20;3,78;8,85;3,00;33,92;1628758,97;3152618,08;4725486,10
Malaysia;MYS;East Asia & Pacific;Upper middle income;2013;75,07;3,50;223660,00;3,51;5,48;3,16;3,00;71,76;726646,06;1166296,26;4728365,81
Kazakhstan;KAZ;Europe & Central Asia;Upper middle income;2005;65,86;7,30;169210,01;3,90;2,26;8,13;3,00;28,49;1260407,14;940183,39;4751056,39
Kenya;KEN;Sub-Saharan Africa;Lower middle income;2007;57,46;26,90;9370,00;6,00;3,78;2,89;3,00;28,49;1033008,13;14713713,13;4753937,62
Kazakhstan;KAZ;Europe & Central Asia;Upper middle income;2007;66,34;5,10;198390,00;2,70;2,83;7,26;3,00;28,49;1245920,00;899697,26;4759849,10
Ghana;GHA;Sub-Saharan Africa;Lower middle income;2016;63,12;7,70;16070,00;3,46;4,39;5,53;3,00;11,47;878314,83;7111442,22;4761360,78
Uganda;UGA;Sub-Saharan Africa;Low income;2013;59,88;4,80;3690,00;5,78;1,87;1,91;2,00;28,49;1059277,81;12907875,80;4771554,97
Kazakhstan;KAZ;Europe & Central Asia;Upper middle income;2006;66,15;6,30;185300,00;3,40;2,63;7,79;3,00;28,49;1271964,59;924748,98;4788291,75
Nepal;NPL;South Asia;Lower middle income;2011;68,03;8,60;5200,00;4,44;3,84;2,03;3,00;28,79;846442,97;3941513,66;4788783,14
Peru;PER;Latin America & Caribbean;Upper middle income;2016;76,04;6,90;56860,00;4,97;3,81;3,74;3,00;43,01;843541,59;1696453,37;4801033,81
Australia;AUS;East Asia & Pacific;High income;2014;82,30;2,50;371630,00;9,04;5,16;6,08;3,00;68,46;687545,02;208396,13;4811317,03
Iraq;IRQ;Middle East & North Africa;Upper middle income;2003;68,64;20,20;81280,00;2,99;3,78;8,82;3,00;34,43;2653768,21;3081027,51;4866321,77
Saudi Arabia;SAU;Middle East & North Africa;High income;2015;74,65;3,70;565190,00;6,00;3,78;5,59;3,00;53,03;2084340,33;653651,81;4881762,45
Ghana;GHA;Sub-Saharan Africa;Lower middle income;2017;63,46;7,10;17010,00;3,36;3,53;4,22;3,50;11,94;892797,03;6911805,68;4884650,97
Kenya;KEN;Sub-Saharan Africa;Lower middle income;2008;58,76;26,60;9910,00;6,05;3,78;2,92;3,00;28,49;1160267,93;14100254,18;4891703,56
Peru;PER;Latin America & Caribbean;Upper middle income;2017;76,29;7,60;54270,00;4,92;3,93;3,69;3,00;45,40;851387,09;1649707,72;4902131,56
Nepal;NPL;South Asia;Lower middle income;2012;68,43;7,70;6000,00;4,49;3,29;2,33;3,00;30,75;841036,28;3739562,67;4902448,82
Australia;AUS;East Asia & Pacific;High income;2015;82,40;2,50;377799,99;9,33;5,32;6,05;3,00;69,42;703952,21;212457,42;4903709,39
Ghana;GHA;Sub-Saharan Africa;Lower middle income;2018;63,78;6,20;18680,00;3,49;3,89;4,28;3,50;12,40;866262,23;6647801,59;4906354,30
Malaysia;MYS;East Asia & Pacific;Upper middle income;2014;75,27;3,60;236649,99;3,71;5,21;2,88;3,00;72,68;758203,92;1224238,38;4918744,73
Uganda;UGA;Sub-Saharan Africa;Low income;2014;60,67;4,80;4110,00;5,34;1,91;1,91;2,00;28,49;1173810,45;12390715,46;4932531,59
Iraq;IRQ;Middle East & North Africa;Upper middle income;2004;68,44;19,40;88110,00;3,84;3,78;8,61;3,00;34,94;2767089,68;2963264,74;4942637,65
Australia;AUS;East Asia & Pacific;High income;2016;82,45;2,50;384989,99;9,25;5,29;5,71;3,00;70,39;715219,73;214189,82;4970102,42
Iraq;IRQ;Middle East & North Africa;Upper middle income;2005;68,27;17,90;85130,00;2,90;3,78;8,71;3,00;35,42;2808835,54;2794695,17;4970213,55
Uganda;UGA;Sub-Saharan Africa;Low income;2015;61,37;4,80;4720,00;5,11;2,32;1,91;2,00;28,49;1094873,74;12166070,37;4971138,68
Ghana;GHA;Sub-Saharan Africa;Lower middle income;2019;64,07;5,20;20040,00;3,42;3,78;4,32;3,50;12,87;864675,09;6428231,58;4992952,60
Iraq;IRQ;Middle East & North Africa;Upper middle income;2006;68,16;18,00;82960,00;2,42;3,78;8,65;3,00;35,89;3589185,21;2644774,82;4998773,88
Peru;PER;Latin America & Caribbean;Upper middle income;2018;76,52;7,60;54590,00;5,20;3,71;3,49;3,00;47,83;850304,33;1607016,07;5002869,66
Nepal;NPL;South Asia;Lower middle income;2013;68,81;6,80;6090,00;4,63;3,02;2,55;3,00;32,75;859305,23;3538986,78;5031592,92
Saudi Arabia;SAU;Middle East & North Africa;High income;2016;74,76;3,70;561229,98;5,84;8,51;5,65;3,00;54,24;1980780,14;649277,30;5044183,94
Kenya;KEN;Sub-Saharan Africa;Lower middle income;2009;59,93;24,70;11710,00;6,03;3,78;2,88;3,00;28,49;1070799,72;13566824,61;5046911,37
Malaysia;MYS;East Asia & Pacific;Upper middle income;2015;75,46;3,80;236539,99;3,82;4,89;3,10;3,00;73,44;766883,23;1255870,78;5069652,00
Australia;AUS;East Asia & Pacific;High income;2017;82,50;2,50;389160,00;9,27;5,14;5,59;3,00;71,36;729732,72;214605,47;5081739,38
Uganda;UGA;Sub-Saharan Africa;Low income;2017;62,52;4,80;5170,00;4,00;2,25;1,93;2,00;28,49;1083543,73;11590015,68;5091861,91
Peru;PER;Latin America & Caribbean;Upper middle income;2019;76,74;8,10;56750,00;5,22;3,82;3,38;3,00;50,30;849586,16;1563343,37;5094963,04
Iraq;IRQ;Middle East & North Africa;Upper middle income;2007;68,13;17,80;76650,00;3,11;3,78;8,65;3,00;36,37;4209627,62;2537295,06;5098982,03
Uganda;UGA;Sub-Saharan Africa;Low income;2016;61,99;4,80;4950,00;4,97;2,14;1,92;2,00;28,49;1123402,69;12398329,45;5116218,62
Nepal;NPL;South Asia;Lower middle income;2014;69,17;6,10;7130,00;5,08;3,47;2,94;3,00;34,78;878958,61;3377955,50;5133253,00
Uganda;UGA;Sub-Saharan Africa;Low income;2018;62,97;4,80;5860,00;4,03;2,13;1,92;2,50;28,49;1116262,16;10966789,74;5213183,69
Australia;AUS;East Asia & Pacific;High income;2018;82,75;2,50;387070,01;9,16;5,12;5,30;3,00;72,33;740289,30;215989,71;5215443,84
Malaysia;MYS;East Asia & Pacific;Upper middle income;2016;75,65;3,50;235960,01;3,69;4,75;3,44;3,00;74,28;784585,39;1234672,25;5215452,63
Saudi Arabia;SAU;Middle East & North Africa;High income;2017;74,87;3,70;545070,01;6,26;8,02;5,89;3,00;55,46;2000056,94;643663,66;5217010,11
Iraq;IRQ;Middle East & North Africa;Upper middle income;2008;68,19;17,00;88140,00;3,04;3,78;8,48;3,00;36,84;2730741,76;2439380,87;5217810,22
Kenya;KEN;Sub-Saharan Africa;Lower middle income;2010;60,96;22,20;12640,00;6,12;4,82;2,84;3,00;28,49;1087597,04;13018387,28;5224568,63
Nepal;NPL;South Asia;Lower middle income;2015;69,52;5,30;7190,00;5,47;3,26;3,10;3,00;36,86;1391558,42;3235798,89;5255331,43
Uganda;UGA;Sub-Saharan Africa;Low income;2019;63,37;4,80;5860,00;3,83;1,53;1,92;2,50;28,49;1075386,68;10705517,62;5288253,75
Iraq;IRQ;Middle East & North Africa;Upper middle income;2009;68,34;15,80;94200,00;3,77;3,78;8,39;3,00;37,43;2364857,56;2344495,72;5316421,79
Uzbekistan;UZB;Europe & Central Asia;Lower middle income;2001;67,37;17,90;125700,00;5,55;3,78;11,20;3,00;28,49;1069725,16;2865791,81;5317644,42
Australia;AUS;East Asia & Pacific;High income;2019;82,90;2,50;386530,00;9,91;3,78;5,16;3,00;73,29;748180,59;217234,75;5323684,11
Malaysia;MYS;East Asia & Pacific;Upper middle income;2017;75,83;3,20;227620,00;3,70;4,68;3,41;3,00;75,86;801143,21;1233788,07;5354202,28
Nepal;NPL;South Asia;Lower middle income;2016;69,85;4,50;10410,00;5,42;3,90;2,87;3,00;38,97;882345,07;3091083,68;5365146,03
Kenya;KEN;Sub-Saharan Africa;Lower middle income;2011;61,85;20,60;13030,00;5,81;4,70;2,84;3,00;28,49;1114789,94;12528123,46;5394770,69
Saudi Arabia;SAU;Middle East & North Africa;High income;2018;75,00;3,80;521260,01;5,75;7,09;6,04;3,00;56,61;2044416,59;638091,40;5406200,54
Iraq;IRQ;Middle East & North Africa;Upper middle income;2010;68,57;15,00;108550,00;3,23;3,78;8,25;3,00;38,03;2264835,37;2252212,61;5436985,65
Algeria;DZA;Middle East & North Africa;Lower middle income;2001;71,12;8,00;78650,00;3,84;3,78;27,30;3,00;21,35;1608318,07;2111100,61;5443142,91
Uzbekistan;UZB;Europe & Central Asia;Lower middle income;2002;67,61;19,20;129890,00;5,45;3,78;10,15;3,00;28,49;1066204,54;2799471,90;5473093,26
Nepal;NPL;South Asia;Lower middle income;2017;70,17;4,20;12480,00;4,72;4,77;3,32;3,00;41,12;885689,55;2954273,69;5479328,32
Malaysia;MYS;East Asia & Pacific;Upper middle income;2018;76,00;2,70;244410,00;3,75;4,48;3,30;3,00;77,45;806548,71;1205095,69;5497174,86
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2001;51,44;33,10;3130,00;4,24;3,78;2,99;3,00;5,92;1057619,26;23531447,73;5500812,39
Algeria;DZA;Middle East & North Africa;Lower middle income;2002;71,61;7,30;82400,00;3,73;3,78;25,90;3,00;21,19;1553845,31;2069327,59;5508249,32
Kenya;KEN;Sub-Saharan Africa;Lower middle income;2012;62,66;19,80;12150,00;5,61;4,93;2,83;3,00;28,49;1138229,44;12147734,03;5519886,52
Morocco;MAR;Middle East & North Africa;Lower middle income;2001;69,19;6,30;36270,00;4,13;3,78;12,46;3,00;32,49;1368871,31;3697986,83;5558595,24
Algeria;DZA;Middle East & North Africa;Lower middle income;2003;72,10;7,00;88190,00;3,60;3,78;23,72;3,00;21,02;1599531,45;2034126,11;5571735,84
Nepal;NPL;South Asia;Lower middle income;2018;70,48;4,30;15190,00;4,53;4,43;3,19;3,00;43,30;879337,45;2828672,94;5582374,84
Iraq;IRQ;Middle East & North Africa;Upper middle income;2011;68,85;15,90;113040,00;2,79;3,78;8,12;3,00;38,62;2290396,82;2157170,33;5584646,49
Saudi Arabia;SAU;Middle East & North Africa;High income;2019;75,13;3,90;523780,03;5,69;6,79;5,67;3,00;57,85;2080319,56;636590,66;5614439,16
Uzbekistan;UZB;Europe & Central Asia;Lower middle income;2003;67,87;18,70;121910,00;5,50;3,78;9,11;3,00;28,49;1052570,77;2760204,91;5617673,34
Morocco;MAR;Middle East & North Africa;Lower middle income;2002;69,77;5,90;37470,00;4,43;3,78;11,59;3,00;33,02;1362588,09;3576678,49;5639417,79
Kenya;KEN;Sub-Saharan Africa;Lower middle income;2013;63,42;19,50;14100,00;5,52;4,84;2,81;3,00;28,49;1174955,78;11867652,04;5641066,58
Algeria;DZA;Middle East & North Africa;Lower middle income;2004;72,59;7,00;89490,00;3,54;3,78;17,65;3,00;20,86;1414013,92;1992477,02;5660686,24
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2002;52,14;34,00;3570,00;4,69;3,78;3,04;3,00;7,15;1117431,42;23057313,34;5669230,67
Nepal;NPL;South Asia;Lower middle income;2019;70,78;4,80;13450,00;4,45;4,24;3,10;3,00;45,52;888008,10;2714999,74;5685683,23
Malaysia;MYS;East Asia & Pacific;Upper middle income;2019;76,16;2,60;253270,00;3,83;4,16;3,26;3,00;28,49;831900,61;1214136,65;5694065,19
Iraq;IRQ;Middle East & North Africa;Upper middle income;2012;69,15;16,60;129000,00;2,69;3,78;7,96;3,00;39,23;2417376,67;2052392,57;5736364,41
Algeria;DZA;Middle East & North Africa;Lower middle income;2005;73,07;6,70;94190,00;3,24;3,78;15,27;3,00;20,69;1366864,54;1966546,31;5744011,18
Uzbekistan;UZB;Europe & Central Asia;Lower middle income;2004;68,14;16,80;124840,00;5,13;3,78;8,19;3,00;28,49;1062729,35;2727333,55;5755934,15
Kenya;KEN;Sub-Saharan Africa;Lower middle income;2014;64,14;19,60;15150,00;5,46;4,72;2,80;3,00;28,49;1144149,55;11611948,93;5765346,72
Morocco;MAR;Middle East & North Africa;Lower middle income;2003;70,40;5,60;37250,00;4,55;3,78;11,92;3,00;33,57;1354350,41;3450561,11;5774570,31
Afghanistan;AFG;South Asia;Low income;2001;56,31;47,80;730,00;5,20;3,78;10,81;3,00;28,49;2179727,10;9689193,70;5795426,38
Algeria;DZA;Middle East & North Africa;Lower middle income;2006;73,52;6,40;99810,00;3,36;4,62;12,27;3,00;20,52;1344806,33;1946060,11;5829040,20
Afghanistan;AFG;South Asia;Low income;2002;56,78;45,60;1030,00;9,44;3,78;11,26;3,00;28,49;1946983,65;9858324,98;5871595,71
Iraq;IRQ;Middle East & North Africa;Upper middle income;2013;69,44;16,80;139100,01;2,82;3,78;9,26;3,00;39,84;3131861,95;1960684,76;5874200,24
Morocco;MAR;Middle East & North Africa;Lower middle income;2004;71,07;5,50;40990,00;4,73;3,78;10,83;3,00;34,13;1373064,68;3298844,98;5879310,99
Kenya;KEN;Sub-Saharan Africa;Lower middle income;2015;64,80;21,50;17210,00;5,22;4,74;2,78;3,00;28,49;1157115,86;11220647,59;5880993,92
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2003;52,87;32,50;3760,00;5,34;3,78;3,11;3,00;8,40;1133846,16;22468524,91;5900775,63
Algeria;DZA;Middle East & North Africa;Lower middle income;2007;73,94;5,90;102750,00;3,82;4,96;13,79;3,00;20,35;1340810,58;1923742,87;5916938,50
Uzbekistan;UZB;Europe & Central Asia;Lower middle income;2006;68,68;12,60;127360,00;5,04;3,78;6,03;1,50;28,49;1057376,99;2679347,73;5926179,33
Uzbekistan;UZB;Europe & Central Asia;Lower middle income;2009;69,44;8,40;116530,00;5,08;3,78;5,00;1,50;28,49;1018359,37;2537001,57;5943333,10
Uzbekistan;UZB;Europe & Central Asia;Lower middle income;2007;68,94;11,50;122580,00;4,81;3,78;4,99;1,50;28,49;1057431,72;2646273,93;5959510,12
Uzbekistan;UZB;Europe & Central Asia;Lower middle income;2008;69,19;11,20;128880,00;4,99;3,78;4,89;1,50;28,49;1038962,75;2597441,21;5970965,95
Uzbekistan;UZB;Europe & Central Asia;Lower middle income;2010;69,67;5,40;126240,00;5,22;3,78;5,40;1,50;28,49;1016841,98;2478444,37;5986582,34
Morocco;MAR;Middle East & North Africa;Lower middle income;2005;71,75;5,50;43580,00;4,76;3,78;11,01;3,00;34,50;1321307,72;3151648,95;5987944,71
Uzbekistan;UZB;Europe & Central Asia;Lower middle income;2005;68,41;14,70;119190,00;5,07;3,78;7,09;1,50;28,49;1084746,33;2714642,35;5988537,43
Iraq;IRQ;Middle East & North Africa;Upper middle income;2014;69,70;17,30;134039,99;2,80;3,78;10,59;3,00;40,46;4359774,97;1881477,41;5994035,87
Algeria;DZA;Middle East & North Africa;Lower middle income;2008;74,31;5,60;107750,00;4,20;4,34;11,33;3,00;20,19;1306605,92;1903289,33;6011211,82
Sudan;SDN;Sub-Saharan Africa;Low income;2001;58,86;21,50;6250,00;3,36;3,78;15,18;3,00;28,49;1607027,10;9538031,34;6011769,22
Kenya;KEN;Sub-Saharan Africa;Lower middle income;2016;65,39;23,30;19110,00;5,14;4,90;2,76;3,00;28,49;1149212,57;10802501,30;6013473,15
Sudan;SDN;Sub-Saharan Africa;Low income;2003;59,67;20,00;7930,00;3,89;3,78;15,07;3,00;28,49;1887946,74;8971072,38;6024222,23
Sudan;SDN;Sub-Saharan Africa;Low income;2002;59,26;20,30;7710,00;3,30;1,16;15,13;3,00;28,49;1781360,42;9255054,57;6029084,02
Sudan;SDN;Sub-Saharan Africa;Low income;2004;60,09;19,70;8830,00;4,16;1,31;15,05;3,00;28,49;2206442,57;8656537,00;6065398,98
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2004;53,60;31,60;5080,00;5,74;3,56;3,16;3,00;9,64;1162947,70;21982184,83;6083090,84
Morocco;MAR;Middle East & North Africa;Lower middle income;2006;72,40;5,60;45000,00;4,94;3,78;9,67;3,00;34,83;1311674,50;2990030,56;6099774,25
Colombia;COL;Latin America & Caribbean;Upper middle income;2001;73,24;8,70;58940,00;5,94;3,71;15,04;3,00;15,33;3298510,11;2290325,34;6106138,78
Algeria;DZA;Middle East & North Africa;Lower middle income;2009;74,64;5,10;112170,00;5,36;6,03;10,16;3,00;20,02;1291012,47;1893227,66;6111864,09
Iraq;IRQ;Middle East & North Africa;Upper middle income;2015;69,93;18,40;133170,00;3,14;4,49;10,73;3,00;41,09;3872516,92;1794110,64;6121837,63
Uzbekistan;UZB;Europe & Central Asia;Lower middle income;2011;69,91;2,50;128630,00;5,14;6,20;5,00;2,00;28,49;1023657,31;2432981,62;6141571,02
Afghanistan;AFG;South Asia;Low income;2003;57,27;40,60;1220,00;8,94;3,78;11,14;3,00;28,49;1992263,52;9157600,44;6166298,79
Kenya;KEN;Sub-Saharan Africa;Lower middle income;2017;65,91;25,10;18980,00;4,14;4,96;3,51;3,00;28,49;1193374,20;10403164,84;6175311,76
Morocco;MAR;Middle East & North Africa;Lower middle income;2007;73,01;5,50;46350,00;5,42;3,78;9,56;3,00;35,16;1308334,10;2816407,85;6219701,14
Algeria;DZA;Middle East & North Africa;Lower middle income;2010;74,94;4,30;114180,00;5,12;3,78;9,96;3,00;19,85;1246848,01;1869500,26;6219718,07
Romania;ROU;Europe & Central Asia;High income;2013;75,06;2,50;72090,00;5,20;3,05;7,10;3,00;68,36;721516,10;432005,25;6219904,52
Sudan;SDN;Sub-Saharan Africa;Low income;2005;60,53;18,90;10500,00;4,09;1,18;14,97;2,00;28,49;1540987,98;8185517,27;6219922,47
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2005;54,35;28,40;5660,00;6,32;3,55;3,23;3,50;10,89;1180760,48;21557410,37;6227868,62
Iraq;IRQ;Middle East & North Africa;Upper middle income;2016;70,12;19,10;142230,00;3,49;4,71;10,82;3,00;41,72;4006033,25;1713320,87;6248076,84
Uzbekistan;UZB;Europe & Central Asia;Lower middle income;2012;70,16;2,50;113140,00;5,46;6,40;4,90;2,00;28,49;1046763,64;2375124,42;6292295,35
Sudan;SDN;Sub-Saharan Africa;Low income;2006;60,97;17,60;12900,00;4,89;1,55;14,89;2,00;28,49;1580827,57;7903124,66;6298624,19
Afghanistan;AFG;South Asia;Low income;2004;57,77;38,00;1030,00;9,81;3,78;10,99;3,00;28,49;2050765,02;8791000,56;6315336,43
Morocco;MAR;Middle East & North Africa;Lower middle income;2008;73,55;5,60;48630,00;5,30;5,34;9,57;3,00;35,48;1319503,24;2683294,79;6329725,56
Afghanistan;AFG;South Asia;Low income;2008;59,93;26,50;3560,00;10,26;3,51;11,09;2,00;28,49;2451785,56;7759400,78;6334855,52
Romania;ROU;Europe & Central Asia;High income;2015;74,91;2,50;73320,00;4,95;3,11;6,81;3,00;72,70;712596,55;429049,72;6335571,07
Afghanistan;AFG;South Asia;Low income;2007;59,38;29,80;1770,00;9,90;2,85;11,30;2,00;28,49;2500614,30;7912950,31;6337948,29
Romania;ROU;Europe & Central Asia;High income;2016;75,21;2,50;71590,00;5,00;2,98;5,90;3,00;74,99;705282,37;421733,11;6338398,74
Afghanistan;AFG;South Asia;Low income;2006;58,83;33,30;1760,00;10,62;2,90;11,10;2,50;28,49;2353206,39;8223377,95;6340825,63
Kenya;KEN;Sub-Saharan Africa;Lower middle income;2018;66,34;24,70;17490,00;4,31;5,11;4,25;3,00;28,49;1197549,71;10118595,59;6341455,20
Sudan;SDN;Sub-Saharan Africa;Low income;2007;61,42;16,70;13960,00;5,66;3,78;14,82;2,00;28,49;1545620,20;7558731,99;6344351,56
